date,trap,latitude,longitude,nummosquitos,wnvpresent,culex_pipiens,culex_pipiens/restuans,culex_restuans,tavg,depart,dewpoint,cool,weathertype_vc,weathertype_dz,weathertype_ra,weathertype_hz,weathertype_br,weathertype_fg,weathertype_ts,daylighthours,relative_humidity,preciptotal_roll1_lag10,stnpressure_roll7_lag28,sealevel_roll7_lag28,resultspeed_roll7_lag28
2007-06-05,T159,41.732984,-87.649642,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T009,41.981964,-87.812827,2,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T011,41.944869,-87.832763,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T016,42.011601,-87.811506,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T019,41.94983,-87.698457,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T025,41.979243,-87.750938,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T028,41.986921,-87.689778,2,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T031,41.801498,-87.763416,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T033,41.906638,-87.701431,3,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T089,41.723195,-87.64997,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T090,41.868077,-87.666901,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T090,41.868077,-87.666901,7,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T092,41.869216,-87.627561,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T135,41.662014,-87.724608,2,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T135,41.662014,-87.724608,4,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T135,41.662014,-87.724608,1,0,1,0,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T141,41.961743,-87.76007,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T141,41.961743,-87.76007,2,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T142,41.953067,-87.776792,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T142,41.953067,-87.776792,3,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T145,41.878114,-87.629798,3,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T146,41.958271,-87.702575,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T146,41.958271,-87.702575,2,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T147,41.932094,-87.700117,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T149,41.994469,-87.667736,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T150,42.006858,-87.675919,2,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T151,41.916265,-87.800515,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T151,41.916265,-87.800515,10,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T152,41.846075,-87.716277,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T154,41.918705,-87.752329,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T158,41.682587,-87.707973,3,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T158,41.682587,-87.707973,8,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T162,41.725517,-87.614258,1,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T218,41.948167,-87.730698,2,0,0,1,0,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T218,41.948167,-87.730698,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-05,T220,41.963976,-87.69181,1,0,0,0,1,56.5,-9.0,47.5,0.0,0,0,1,0,1,0,0,15.1,71.74277710479528,0.645,29.41857142857143,30.110714285714288,10.342857142857143
2007-06-26,T002,41.95469,-87.800991,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T002,41.95469,-87.800991,4,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T002,41.95469,-87.800991,1,0,0,0,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T007,41.994991,-87.769279,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T007,41.994991,-87.769279,4,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T015,41.974089,-87.824812,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T045,41.9216,-87.666455,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T045,41.9216,-87.666455,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T046,41.891118,-87.654491,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T046,41.891118,-87.654491,6,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T048,41.867108,-87.654224,2,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T049,41.896282,-87.655232,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T050,41.919343,-87.694259,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T086,41.688324,-87.676709,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T086,41.688324,-87.676709,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T086,41.688324,-87.676709,2,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T096,41.731922,-87.677512,5,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T129,41.891126,-87.61156,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T129,41.891126,-87.61156,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T143,41.999129,-87.795585,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T143,41.999129,-87.795585,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T148,42.01743,-87.687769,2,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T148,42.01743,-87.687769,2,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T011,41.944869,-87.832763,2,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T011,41.944869,-87.832763,4,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T016,42.011601,-87.811506,2,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T016,42.011601,-87.811506,2,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T019,41.94983,-87.698457,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T025,41.979243,-87.750938,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T028,41.986921,-87.689778,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T028,41.986921,-87.689778,9,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T033,41.906638,-87.701431,2,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T033,41.906638,-87.701431,3,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T090,41.868077,-87.666901,10,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T090,41.868077,-87.666901,19,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T090,41.868077,-87.666901,1,0,1,0,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T135,41.662014,-87.724608,20,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T135,41.662014,-87.724608,25,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T135,41.662014,-87.724608,6,0,1,0,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T141,41.961743,-87.76007,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T141,41.961743,-87.76007,3,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T142,41.953067,-87.776792,4,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T145,41.878114,-87.629798,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T146,41.958271,-87.702575,6,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T147,41.932094,-87.700117,1,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T150,42.006858,-87.675919,2,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T151,41.916265,-87.800515,3,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T151,41.916265,-87.800515,6,0,0,0,1,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
2007-06-26,T158,41.682587,-87.707973,1,0,0,1,0,81.5,10.0,69.0,16.5,1,0,1,1,1,0,1,15.22,65.91590542001848,0.005,29.435714285714283,30.120714285714286,7.421428571428572
